,level_0,index_x,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
433,610.0,610.0,nf,let you down,27.0,2,0.298,0.6559999999999999,212120.0,0.721,['hip hop'],0.0,5.0,0.17300000000000001,-5.665,0.0,78.0,0.122,148.066,4.0,0.46799999999999997,
437,617.0,617.0,niall horan,too much to ask,11.0,1,0.381,0.509,223044.0,0.5379999999999999,"['pop', 'post-teen pop']",0.0,0.0,0.13,-6.456,1.0,73.0,0.0397,153.711,4.0,0.17800000000000002,
436,616.0,616.0,niall horan,this town,4.0,0,0.711,0.69,232600.0,0.40700000000000003,"['pop', 'post-teen pop']",0.0,9.0,0.126,-7.739,1.0,73.0,0.0297,111.916,4.0,0.18100000000000002,
435,615.0,615.0,niall horan,slow hands,31.0,1,0.0133,0.726,188174.0,0.429,"['pop', 'post-teen pop']",0.0,0.0,0.0574,-6.622999999999999,1.0,73.0,0.0519,85.899,4.0,0.871,
438,619.0,619.0,nicki minaj,barbie tingz,4.0,3,0.0849,0.917,191700.0,0.6890000000000001,"['dance pop', 'hip pop', 'pop', 'pop rap']",0.0,6.0,0.603,-6.225,1.0,88.0,0.264,102.414,4.0,0.44299999999999995,
734,,,nicki minaj,rich sex (feat. lil wayne),,0,0.0515,0.8759999999999999,192453.0,0.637,"['dance pop', 'hip pop', 'pop', 'pop rap']",0.0,9.0,0.0677,-5.157,1.0,88.0,0.259,146.958,4.0,0.5529999999999999,
733,,,nicki minaj,no frauds,,1,0.0766,0.873,272453.0,0.561,"['dance pop', 'hip pop', 'pop', 'pop rap']",2.93e-06,1.0,0.41600000000000004,-7.013,1.0,88.0,0.272,139.064,4.0,0.41700000000000004,
439,626.0,626.0,nicky jam,el amante,15.0,2,0.243,0.6829999999999999,219507.0,0.691,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.0,8.0,0.14,-5.535,1.0,87.0,0.0432,179.91,4.0,0.732,
735,,,nicky jam,x,,3,0.0364,0.595,173628.0,0.773,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.00108,9.0,0.33399999999999996,-4.736000000000001,0.0,87.0,0.0549,180.07299999999998,4.0,0.711,
736,,,nio garcia,te boté - remix,,2,0.542,0.903,417920.0,0.675,"['reggaeton', 'reggaeton flow']",1.28e-05,11.0,0.0595,-3.445,0.0,78.0,0.214,96.507,4.0,0.442,
440,628.0,628.0,noah cyrus,make me (cry),8.0,0,0.5920000000000001,0.588,242081.0,0.47100000000000003,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.00146,0.0,0.0733,-7.287000000000001,1.0,72.0,0.0577,152.881,4.0,0.209,
441,631.0,631.0,old dominion,hotel key,1.0,3,0.152,0.758,166573.0,0.867,"['contemporary country', 'country road']",0.0,11.0,0.308,-5.087,1.0,69.0,0.0475,102.01799999999999,4.0,0.9640000000000001,
442,632.0,632.0,old dominion,no such thing as a broken heart,19.0,0,0.295,0.65,176893.0,0.782,"['contemporary country', 'country road']",0.0,8.0,0.107,-4.295,1.0,69.0,0.0721,171.988,4.0,0.9440000000000001,
443,633.0,633.0,old dominion,written in the sand,19.0,1,0.593,0.725,184080.0,0.43700000000000006,"['contemporary country', 'country road']",0.0,6.0,0.0842,-9.602,1.0,69.0,0.0575,83.985,4.0,0.759,
737,,,ozuna,el farsante - remix,,2,0.218,0.737,258000.0,0.742,"['reggaeton', 'trap latino']",0.0,6.0,0.316,-2.875,1.0,91.0,0.0441,119.96600000000001,4.0,0.386,
444,636.0,636.0,p!nk,beautiful trauma,15.0,0,0.0868,0.41200000000000003,250053.0,0.619,"['dance pop', 'pop', 'post-teen pop']",2.55e-06,7.0,0.4,-6.39,1.0,78.0,0.0725,95.977,4.0,0.23399999999999999,
445,637.0,637.0,p!nk,what about us,21.0,1,0.0285,0.489,269600.0,0.588,"['dance pop', 'pop', 'post-teen pop']",2.11e-06,1.0,0.0906,-6.1770000000000005,1.0,78.0,0.0507,113.617,4.0,0.187,
447,639.0,639.0,panic! at the disco,high hopes,2.0,3,0.193,0.579,190947.0,0.904,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,5.0,0.064,-2.7289999999999996,1.0,84.0,0.0618,82.014,4.0,0.6809999999999999,
448,640.0,640.0,panic! at the disco,say amen (saturday night),3.0,0,0.16699999999999998,0.491,189187.0,0.867,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0.0,6.0,0.45799999999999996,-2.313,0.0,84.0,0.10300000000000001,167.965,4.0,0.602,
449,641.0,641.0,paramore,hard times,1.0,1,0.00647,0.695,182693.0,0.818,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",4.87e-06,5.0,0.0219,-5.379,0.0,75.0,0.0334,119.965,4.0,0.9159999999999999,
446,638.0,638.0,partynextdoor,not nice,5.0,2,0.0253,0.598,202661.0,0.496,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0.00132,0.0,0.12,-9.309,1.0,77.0,0.0804,128.06,4.0,0.725,
738,,,pharrell williams,sangria wine,,2,0.18100000000000002,0.831,202853.0,0.713,"['dance pop', 'pop', 'pop rap']",0.0,1.0,0.0572,-3.6460000000000004,0.0,79.0,0.094,132.109,4.0,0.69,
450,643.0,643.0,playboi carti,magnolia,20.0,3,0.0113,0.7909999999999999,181812.0,0.581,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.35,-7.3229999999999995,0.0,78.0,0.28600000000000003,162.99,4.0,0.43799999999999994,
451,645.0,645.0,playboi carti,wokeuplikethis*,10.0,1,0.0138,0.785,235535.0,0.62,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.15,-6.667999999999999,1.0,78.0,0.254,78.476,4.0,0.478,
739,,,playboi carti,shoota (feat. lil uzi vert),,0,0.191,0.674,153800.0,0.649,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.122,-8.433,0.0,78.0,0.19899999999999998,153.069,4.0,0.48,
740,,,plies,real hitta (feat. kodak black),,2,0.0137,0.5589999999999999,231674.0,0.531,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.293,-6.981,0.0,61.0,0.40399999999999997,144.36700000000002,4.0,0.33299999999999996,
452,647.0,647.0,plies,rock,5.0,3,0.0375,0.852,174653.0,0.691,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,0.0517,-5.175,0.0,61.0,0.139,61.115,4.0,0.6579999999999999,
453,648.0,648.0,pnb rock,selfish,7.0,0,0.114,0.638,245604.0,0.6,"['pop', 'rap', 'trap music']",0.0,1.0,0.187,-5.84,0.0,75.0,0.0438,101.98100000000001,4.0,0.0399,
454,649.0,649.0,portugal. the man,feel it still,44.0,1,0.0417,0.8009999999999999,163253.0,0.795,"['modern rock', 'neo-psychedelic']",0.000113,1.0,0.0717,-5.115,0.0,73.0,0.0504,79.028,4.0,0.754,
469,669.0,669.0,post malone,takin' shots,3.0,1,0.597,0.767,216747.0,0.625,"['pop', 'rap']",0.0,5.0,0.409,-6.193,1.0,94.0,0.0836,120.09200000000001,4.0,0.5770000000000001,
468,668.0,668.0,post malone,sugar wraith,1.0,0,0.26,0.6,228147.0,0.767,"['pop', 'rap']",0.0,5.0,0.0979,-4.232,0.0,94.0,0.0868,164.079,4.0,0.29100000000000004,
467,667.0,667.0,post malone,stay,4.0,3,0.414,0.479,204427.0,0.46799999999999997,"['pop', 'rap']",0.0,5.0,0.14800000000000002,-5.396,1.0,94.0,0.0274,85.913,4.0,0.35,
466,663.0,663.0,post malone,rich & sad,6.0,3,0.18600000000000003,0.601,206453.0,0.59,"['pop', 'rap']",0.0,2.0,0.0942,-5.001,1.0,94.0,0.0569,151.952,4.0,0.27399999999999997,
465,661.0,661.0,post malone,paranoid,6.0,1,0.0379,0.61,221787.0,0.5539999999999999,"['pop', 'rap']",3.84e-05,0.0,0.166,-5.501,1.0,94.0,0.13699999999999998,159.85,4.0,0.244,
464,660.0,660.0,post malone,over now,3.0,0,0.131,0.5589999999999999,246987.0,0.7609999999999999,"['pop', 'rap']",1.6e-06,4.0,0.14300000000000002,-4.041,0.0,94.0,0.0877,163.898,4.0,0.24,
463,659.0,659.0,post malone,otherside,2.0,3,0.354,0.645,228227.0,0.657,"['pop', 'rap']",5.17e-06,9.0,0.213,-5.688,0.0,94.0,0.0334,104.931,4.0,0.136,
741,,,post malone,spoil my night (feat. swae lee),,2,0.337,0.669,194560.0,0.675,"['pop', 'rap']",1.4999999999999999e-05,1.0,0.109,-2.8689999999999998,1.0,94.0,0.0337,160.911,4.0,0.262,
461,657.0,657.0,post malone,i fall apart,29.0,1,0.0777,0.573,223347.0,0.5429999999999999,"['pop', 'rap']",0.0,8.0,0.19899999999999998,-5.357,0.0,94.0,0.0398,143.916,4.0,0.308,
470,670.0,670.0,post malone,zack and codeine,3.0,2,0.14300000000000002,0.742,204360.0,0.84,"['pop', 'rap']",0.0,5.0,0.133,-5.1979999999999995,0.0,94.0,0.0471,138.032,4.0,0.287,
458,654.0,654.0,post malone,candy paint,20.0,2,0.627,0.67,227533.0,0.654,"['pop', 'rap']",1.02e-06,4.0,0.071,-5.944,1.0,94.0,0.153,180.024,4.0,0.43799999999999994,
457,653.0,653.0,post malone,blame it on me,2.0,1,0.135,0.6509999999999999,261800.0,0.5870000000000001,"['pop', 'rap']",1.07e-05,11.0,0.149,-7.307,0.0,94.0,0.0421,121.838,4.0,0.317,
456,652.0,652.0,post malone,better now,10.0,0,0.354,0.68,231267.0,0.563,"['pop', 'rap']",0.0,10.0,0.136,-5.843,1.0,94.0,0.0454,145.028,4.0,0.374,
455,650.0,650.0,post malone,92 explorer,3.0,2,0.26899999999999996,0.802,211427.0,0.743,"['pop', 'rap']",1.36e-06,7.0,0.121,-4.82,0.0,94.0,0.0474,146.03,4.0,0.877,
462,658.0,658.0,post malone,jonestown (interlude),1.0,2,0.7509999999999999,0.341,112013.0,0.495,"['pop', 'rap']",0.462,0.0,0.261,-10.251,0.0,94.0,0.0446,78.395,4.0,0.252,
459,655.0,655.0,post malone,congratulations,45.0,3,0.198,0.627,220293.0,0.812,"['pop', 'rap']",0.0,6.0,0.212,-4.215,1.0,94.0,0.0358,123.071,4.0,0.504,
460,656.0,656.0,post malone,go flex,10.0,0,0.248,0.662,179613.0,0.496,"['pop', 'rap']",0.0,5.0,0.0769,-8.267000000000001,1.0,94.0,0.109,81.95100000000001,4.0,0.133,
742,,,post malone,psycho (feat. ty dolla $ign),,2,0.58,0.7390000000000001,221440.0,0.5589999999999999,"['pop', 'rap']",0.0,8.0,0.11199999999999999,-8.011000000000001,1.0,94.0,0.11699999999999999,140.124,4.0,0.439,
745,,,post malone,rockstar (feat. 21 savage),,0,0.11699999999999999,0.5870000000000001,218147.0,0.535,"['pop', 'rap']",6.56e-05,5.0,0.131,-6.09,0.0,94.0,0.0898,159.847,4.0,0.14,
744,,,post malone,same bitches (feat. g-eazy & yg),,1,0.379,0.727,212467.0,0.774,"['pop', 'rap']",2.47e-06,10.0,0.114,-5.246,0.0,94.0,0.0588,99.932,4.0,0.21100000000000002,
743,,,post malone,ball for me (feat. nicki minaj),,3,0.493,0.792,206267.0,0.56,"['pop', 'rap']",0.0,9.0,0.0849,-4.125,1.0,94.0,0.225,134.04399999999998,4.0,0.505,
474,674.0,674.0,pusha t,what would meek do?,1.0,2,0.0064,0.6779999999999999,153267.0,0.636,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",8.38e-06,1.0,0.177,-3.155,1.0,76.0,0.0782,83.071,4.0,0.0636,
473,673.0,673.0,pusha t,the games we play,1.0,1,0.0713,0.6940000000000001,166120.0,0.7959999999999999,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0163,5.0,0.096,-3.696,1.0,76.0,0.198,78.033,4.0,0.5920000000000001,
472,672.0,672.0,pusha t,infrared,1.0,0,0.0518,0.674,170240.0,0.578,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0055,10.0,0.72,-8.767999999999999,0.0,76.0,0.298,112.265,5.0,0.163,
471,671.0,671.0,pusha t,if you know you know,1.0,3,0.0186,0.46,202120.0,0.6970000000000001,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,6.0,0.36200000000000004,-5.954,0.0,76.0,0.325,153.42600000000002,4.0,0.701,
747,,,quality control,my dawg,,1,0.0253,0.9109999999999999,317701.0,0.643,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,1.0,0.10300000000000001,-7.4079999999999995,1.0,69.0,0.11699999999999999,133.029,4.0,0.605,
746,,,quality control,ice tray,,3,0.0247,0.889,213613.0,0.494,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.0,8.0,0.12,-5.577999999999999,0.0,69.0,0.139,129.968,4.0,0.24,
476,678.0,678.0,queen naija,medicine,5.0,1,0.24,0.741,219136.0,0.37,"['deep pop r&b', 'pop', 'r&b']",0.0,8.0,0.11800000000000001,-8.437000000000001,0.0,61.0,0.324,116.06,4.0,0.13,
475,677.0,677.0,queen naija,karma,1.0,0,0.172,0.5920000000000001,176076.0,0.5710000000000001,"['deep pop r&b', 'pop', 'r&b']",0.0,1.0,0.106,-7.132000000000001,1.0,61.0,0.174,104.95,4.0,0.424,
751,,,rae sremmurd,guatemala - from swaecation,,2,0.185,0.8490000000000001,256341.0,0.6990000000000001,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00118,4.0,0.0954,-5.193,0.0,81.0,0.0574,100.98899999999999,4.0,0.0778,
750,,,rae sremmurd,close (feat. travis scott) - from sr3mm,,0,0.10400000000000001,0.691,193510.0,0.736,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.111,-4.993,1.0,81.0,0.0321,140.034,4.0,0.0395,
749,,,rae sremmurd,perplexing pegasus - from sr3mm,,1,0.000692,0.899,204787.0,0.44799999999999995,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2.36e-05,1.0,0.365,-8.789,1.0,81.0,0.0738,145.975,4.0,0.302,
748,,,rae sremmurd,powerglide (feat. juicy j) - from sr3mm,,2,0.0168,0.713,332301.0,0.831,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.11800000000000001,-4.75,0.0,81.0,0.15,173.94799999999998,4.0,0.584,
478,683.0,683.0,rae sremmurd,swang,20.0,3,0.215,0.6779999999999999,208120.0,0.317,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",4.31e-05,8.0,0.10099999999999999,-9.427,1.0,81.0,0.0583,140.009,4.0,0.16,
477,679.0,679.0,rae sremmurd,black beatles,7.0,2,0.13,0.794,291893.0,0.6459999999999999,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.14,-6.235,1.0,81.0,0.0614,145.931,4.0,0.322,
479,684.0,684.0,rag'n'bone man,human,7.0,0,0.39299999999999996,0.602,200187.0,0.7070000000000001,['neo soul'],0.0,11.0,0.165,-4.0969999999999995,1.0,69.0,0.302,75.09,4.0,0.5539999999999999,
480,685.0,685.0,rascal flatts,yours if you want it,10.0,1,0.0103,0.5539999999999999,206827.0,0.903,"['contemporary country', 'country', 'country road', 'pop rock']",0.0,8.0,0.107,-3.1519999999999997,1.0,68.0,0.0515,112.99799999999999,4.0,0.419,
752,,,red marlow,i pray - the voice performance,,2,0.0572,0.539,213577.0,0.621,['lift kit'],1.45e-06,9.0,0.10099999999999999,-5.321000000000001,1.0,25.0,0.028999999999999998,133.838,4.0,0.271,
481,687.0,687.0,reik,me niego,3.0,3,0.0543,0.777,221653.0,0.779,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",0.0,0.0,0.636,-4.449,0.0,78.0,0.0972,94.023,4.0,0.768,
482,688.0,688.0,ricegum,its every night sis,1.0,0,0.0244,0.887,155193.0,0.784,[],0.0,8.0,0.11199999999999999,-5.598,1.0,52.0,0.19899999999999998,98.984,4.0,0.408,
483,690.0,690.0,rich the kid,plug walk,20.0,2,0.20199999999999999,0.8759999999999999,175230.0,0.519,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.10800000000000001,-6.531000000000001,1.0,81.0,0.14300000000000002,94.98100000000001,4.0,0.158,
753,,,rich the kid,new freezer (feat. kendrick lamar),,1,0.0405,0.884,191938.0,0.698,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.195,-9.101,1.0,81.0,0.364,140.06799999999998,4.0,0.575,
484,691.0,691.0,rick ross,trap trap trap,1.0,3,0.0061200000000000004,0.7290000000000001,275720.0,0.838,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.0721,-4.476,0.0,76.0,0.313,136.869,4.0,0.349,
485,692.0,692.0,rihanna,love on the brain,16.0,0,0.0848,0.506,224000.0,0.6409999999999999,"['dance pop', 'pop', 'r&b', 'urban contemporary']",8.09e-06,4.0,0.073,-4.815,0.0,86.0,0.0456,171.957,3.0,0.39299999999999996,
486,693.0,693.0,rihanna,sex with me,2.0,1,0.326,0.619,206400.0,0.539,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.0,1.0,0.106,-5.688,0.0,86.0,0.0409,112.006,4.0,0.39,
487,694.0,694.0,romeo santos,bella y sensual,1.0,2,0.228,0.635,204701.0,0.713,"['bachata', 'latin', 'tropical']",0.0,11.0,0.0506,-6.909,1.0,78.0,0.0937,179.864,4.0,0.7490000000000001,
488,696.0,696.0,romeo santos,imitadora,1.0,0,0.33299999999999996,0.737,234829.0,0.7090000000000001,"['bachata', 'latin', 'tropical']",0.0,8.0,0.289,-6.888999999999999,0.0,78.0,0.045,125.99700000000001,4.0,0.556,
754,,,romeo santos,héroe favorito,,3,0.659,0.799,239824.0,0.655,"['bachata', 'latin', 'tropical']",0.0,1.0,0.135,-6.34,1.0,78.0,0.0485,128.03799999999998,4.0,0.82,
489,697.0,697.0,russ,losin control,19.0,1,0.515,0.759,237507.0,0.245,"['hip hop', 'pop', 'rap']",0.000154,6.0,0.102,-6.545,1.0,78.0,0.138,96.992,4.0,0.209,
490,698.0,698.0,russell dickerson,yours,19.0,2,0.11900000000000001,0.555,216960.0,0.722,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,11.0,0.0861,-6.005,1.0,64.0,0.034,134.058,4.0,0.5589999999999999,
755,,,sage the gemini,now and later,,3,0.273,0.7809999999999999,193181.0,0.57,"['dance pop', 'hyphy', 'pop', 'pop rap', 'southern hip hop', 'trap music']",0.0,11.0,0.196,-5.874,0.0,65.0,0.188,107.059,4.0,0.858,
495,705.0,705.0,sam hunt,downtown's dead,2.0,1,0.109,0.624,213987.0,0.696,['contemporary country'],0.0,11.0,0.132,-6.006,1.0,72.0,0.0469,82.001,4.0,0.392,
494,704.0,704.0,sam hunt,body like a back road,41.0,0,0.46299999999999997,0.731,165387.0,0.469,['contemporary country'],1.04e-06,5.0,0.10300000000000001,-7.226,1.0,72.0,0.0326,98.963,4.0,0.631,
497,707.0,707.0,sam smith,too good at goodbyes,23.0,3,0.615,0.6609999999999999,201000.0,0.373,['pop'],0.0,5.0,0.177,-8.249,1.0,82.0,0.0505,91.5,4.0,0.523,
496,706.0,706.0,sam smith,pray,2.0,2,0.285,0.382,221596.0,0.379,['pop'],3.24e-06,7.0,0.0858,-9.423,1.0,82.0,0.0515,175.515,3.0,0.14800000000000002,
498,709.0,709.0,scotty mccreery,five more minutes,19.0,1,0.325,0.517,238954.0,0.652,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,7.0,0.109,-6.153,1.0,61.0,0.0323,156.07,4.0,0.33299999999999996,
757,,,selena gomez,back to you - from 13 reasons why – season 2 soundtrack,,2,0.0945,0.601,207905.0,0.7240000000000001,"['dance pop', 'pop', 'post-teen pop']",1.68e-06,6.0,0.12,-4.856,1.0,84.0,0.0486,102.061,4.0,0.508,
756,,,selena gomez,fetish (feat. gucci mane),,0,0.0198,0.7070000000000001,186113.0,0.611,"['dance pop', 'pop', 'post-teen pop']",3.59e-06,2.0,0.0651,-4.474,1.0,84.0,0.0639,123.006,4.0,0.285,
499,711.0,711.0,selena gomez,bad liar,14.0,3,0.177,0.95,214648.0,0.41200000000000003,"['dance pop', 'pop', 'post-teen pop']",0.0,1.0,0.077,-6.5920000000000005,1.0,84.0,0.0731,121.01899999999999,4.0,0.73,
760,,,shakira,perro fiel (feat. nicky jam),,0,0.187,0.75,195213.0,0.76,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",0.0,1.0,0.0548,-4.836,1.0,82.0,0.198,183.817,4.0,0.893,
759,,,shakira,chantaje (feat. maluma),,1,0.187,0.852,195840.0,0.773,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",3.05e-05,8.0,0.159,-2.9210000000000003,0.0,82.0,0.0776,102.03399999999999,4.0,0.907,
758,,,shakira,me enamoré,,2,0.193,0.74,226893.0,0.879,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",8.25e-05,9.0,0.0928,-2.251,0.0,82.0,0.105,103.71,4.0,0.948,
501,718.0,718.0,shawn mendes,lost in japan,1.0,2,0.29600000000000004,0.708,201200.0,0.695,"['canadian pop', 'pop', 'viral pop']",0.0,10.0,0.156,-6.89,1.0,87.0,0.37200000000000005,105.038,4.0,0.444,
502,719.0,719.0,shawn mendes,mercy,13.0,3,0.125,0.568,208733.0,0.669,"['canadian pop', 'pop', 'viral pop']",0.0,11.0,0.111,-4.888999999999999,0.0,87.0,0.0794,147.92600000000002,4.0,0.40399999999999997,
500,717.0,717.0,shawn mendes,in my blood,16.0,1,0.0544,0.618,211360.0,0.711,"['canadian pop', 'pop', 'viral pop']",0.0,5.0,0.125,-7.247999999999999,1.0,87.0,0.0706,139.967,4.0,0.488,
504,721.0,721.0,shawn mendes,treat you better,5.0,1,0.11800000000000001,0.672,187973.0,0.81,"['canadian pop', 'pop', 'viral pop']",0.0,10.0,0.106,-4.104,0.0,87.0,0.226,82.88799999999999,4.0,0.7709999999999999,
761,,,shawn mendes,youth feat. khalid,,2,0.578,0.62,190867.0,0.594,"['canadian pop', 'pop', 'viral pop']",0.0,11.0,0.147,-6.678,0.0,87.0,0.0775,99.962,4.0,0.312,
503,720.0,720.0,shawn mendes,there's nothing holdin' me back,34.0,0,0.35700000000000004,0.858,199440.0,0.799,"['canadian pop', 'pop', 'viral pop']",0.0,2.0,0.091,-4.034,1.0,87.0,0.0589,121.991,4.0,0.966,
506,725.0,725.0,sia,the greatest,2.0,1,0.0102,0.6679999999999999,210227.0,0.725,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.000479,1.0,0.0561,-6.127000000000001,1.0,86.0,0.266,191.94400000000002,4.0,0.7290000000000001,
505,723.0,723.0,sia,cheap thrills,2.0,3,0.0472,0.628,211667.0,0.698,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.00143,6.0,0.0907,-5.608,0.0,86.0,0.105,89.976,4.0,0.732,
507,726.0,726.0,sofi tukker,best friend,5.0,2,0.0109,0.6990000000000001,184880.0,0.7,[],0.0794,11.0,0.152,-5.704,1.0,65.0,0.0392,102.023,4.0,0.3,
762,,,starley,call on me - ryan riback remix,,0,0.0604,0.67,222041.0,0.838,"['aussietronica', 'tropical house']",0.000611,0.0,0.159,-4.031000000000001,1.0,63.0,0.0362,104.99799999999999,4.0,0.7170000000000001,
508,729.0,729.0,sugarland,babe,2.0,1,0.0187,0.535,215107.0,0.777,"['contemporary country', 'country', 'country dawn', 'country road']",1.62e-06,4.0,0.136,-3.292,1.0,63.0,0.207,171.72,4.0,0.664,
491,700.0,700.0,sza,broken clocks,4.0,0,0.13,0.684,231253.0,0.6829999999999999,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,6.0,0.156,-7.3660000000000005,1.0,81.0,0.177,112.85600000000001,4.0,0.406,
492,701.0,701.0,sza,love galore,20.0,1,0.111,0.795,275080.0,0.594,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,0.0,0.162,-6.2,1.0,81.0,0.0747,135.002,4.0,0.409,
493,702.0,702.0,sza,the weekend,24.0,2,0.24100000000000002,0.48700000000000004,272187.0,0.366,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,8.0,0.126,-9.405,0.0,81.0,0.0531,68.191,5.0,0.161,
509,731.0,731.0,tank,when we,20.0,3,0.165,0.635,309120.0,0.324,"['deep pop r&b', 'r&b', 'urban contemporary']",4.18e-06,6.0,0.10800000000000001,-9.51,0.0,59.0,0.0769,117.863,4.0,0.0741,
510,732.0,732.0,tay-k,the race,19.0,0,0.00266,0.7659999999999999,140000.0,0.606,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0.0,9.0,0.166,-6.064,1.0,68.0,0.456,160.22299999999998,4.0,0.35200000000000004,
511,733.0,733.0,taylor swift,...ready for it?,19.0,1,0.0609,0.616,208187.0,0.7759999999999999,"['dance pop', 'pop', 'post-teen pop']",0.0,2.0,0.155,-6.519,1.0,85.0,0.127,160.053,4.0,0.45899999999999996,
512,734.0,734.0,taylor swift,call it what you want,2.0,2,0.19699999999999998,0.597,203507.0,0.506,"['dance pop', 'pop', 'post-teen pop']",9.82e-05,9.0,0.309,-9.897,1.0,85.0,0.114,163.96200000000002,4.0,0.237,
513,735.0,735.0,taylor swift,delicate,17.0,3,0.228,0.745,232253.0,0.41,"['dance pop', 'pop', 'post-teen pop']",0.000383,9.0,0.0906,-10.212,0.0,85.0,0.0779,95.022,4.0,0.0596,
514,736.0,736.0,taylor swift,end game,13.0,0,0.00806,0.45299999999999996,244827.0,0.6,"['dance pop', 'pop', 'post-teen pop']",0.0,2.0,0.111,-6.2170000000000005,1.0,85.0,0.15,159.088,4.0,0.154,
515,737.0,737.0,taylor swift,gorgeous,4.0,1,0.0672,0.797,209680.0,0.532,"['dance pop', 'pop', 'post-teen pop']",1.0199999999999999e-05,7.0,0.22699999999999998,-6.861000000000001,1.0,85.0,0.147,92.024,4.0,0.45399999999999996,
516,738.0,738.0,taylor swift,look what you made me do,19.0,2,0.18899999999999997,0.769,211853.0,0.7090000000000001,"['dance pop', 'pop', 'post-teen pop']",1.7199999999999998e-05,9.0,0.133,-6.432,0.0,85.0,0.139,128.063,4.0,0.514,
517,739.0,739.0,tee grizzley,first day out,20.0,3,0.171,0.5870000000000001,254694.0,0.711,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.125,-6.33,1.0,74.0,0.42,98.008,4.0,0.381,
521,744.0,744.0,the carters,summer,1.0,0,0.113,0.596,285200.0,0.565,['pop'],1.27e-05,10.0,0.32299999999999995,-6.388999999999999,1.0,78.0,0.069,135.328,4.0,0.539,
520,743.0,743.0,the carters,nice,1.0,3,0.092,0.912,233680.0,0.5329999999999999,['pop'],1.48e-06,1.0,0.174,-5.587000000000001,1.0,78.0,0.0618,119.92200000000001,4.0,0.20800000000000002,
519,742.0,742.0,the carters,friends,1.0,2,0.13699999999999998,0.75,344293.0,0.573,['pop'],1.89e-05,10.0,0.133,-8.391,0.0,78.0,0.0779,143.94799999999998,4.0,0.303,
